source_path	origin	counterpart_relation	counterpart_path	mechanism_family	current_rust_owner	trace_path	disposition
1.0.7705/transactor/src-clj/datomic/process.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/process.clj	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/process/events.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/process/events.clj	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/process_monitor.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/process_monitor.clj	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/promise.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/promise.clj	application-completion-errors	src/application/mod.rs	datomic_pro_docs/07_peer_api/00_clojure/00_datomic_api.atomic.md	Shared API/completion family; native bounded executor and typed errors replace JVM adapters. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/provisioning/aws.clj	recovered-datomic-initializer	only-in-this-artifact	-	non-target-provider	-	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Non-target backend/vendor integration; no unsupported native provider is advertised.
1.0.7705/transactor/src-clj/datomic/pull.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/pull.clj	pull-and-entity	src/pull/mod.rs	datomic_pro_docs/05_query_and_pull/03_pull.atomic.md	Native navigation and explicit transform registration; JVM namespace loading is not required. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/qtune.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/qtune.clj	query-and-diagnostics	src/query/mod.rs	datomic_pro_docs/05_query_and_pull/02_query_reference.atomic.md	Native relational/result/control owner; qtune is optional diagnostic policy, not runtime scheduling parity. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/query.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/query.clj	query-and-diagnostics	src/query/mod.rs	datomic_pro_docs/05_query_and_pull/02_query_reference.atomic.md	Native relational/result/control owner; qtune is optional diagnostic policy, not runtime scheduling parity. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/query/support.clj	exact-datomic-dependency	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/query/support.clj	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/queue.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/queue.clj	application-queue-admission	src/runtime/executor/mod.rs	datomic_pro_docs/07_peer_api/00_clojure/00_datomic_api.atomic.md	Blocking source put differs from offer; native bounded Busy admission is deliberate. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/reconnector2.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/reconnector2.clj	application-completion-errors	src/application/mod.rs	datomic_pro_docs/07_peer_api/00_clojure/00_datomic_api.atomic.md	Shared API/completion family; native bounded executor and typed errors replace JVM adapters. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/require.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/require.clj	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/rest.clj	recovered-datomic-initializer	only-in-this-artifact	-	non-target-client-server	-	datomic_pro_docs/09_optional/00_pro_client/03_client_library_reference.atomic.md	Non-target HTTP/Cloud/JVM service integration; native peer-local APIs are traced separately.
1.0.7705/transactor/src-clj/datomic/s3.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/s3.clj	non-target-provider	-	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Non-target backend/vendor integration; no unsupported native provider is advertised. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/s3_api.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/s3_api.clj	non-target-provider	-	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Non-target backend/vendor integration; no unsupported native provider is advertised. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/s3_kv.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/s3_kv.clj	non-target-provider	-	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Non-target backend/vendor integration; no unsupported native provider is advertised. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/s3backup.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/s3backup.clj	non-target-provider	-	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Non-target backend/vendor integration; no unsupported native provider is advertised. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/simple_kv.clj	recovered-datomic-initializer	byte-identical	1.0.7705/peer/src-clj/datomic/simple_kv.clj	storage-catalog	src/storage/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Opaque objects/conditional references and shared catalog; provider/backend-specific behavior is not native parity. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/transactor/src-clj/datomic/slf4j.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/slf4j.clj	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/slf4j/bridge.clj	recovered-datomic-initializer	only-in-this-artifact	-	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers.
1.0.7705/transactor/src-clj/datomic/spec.clj	recovered-datomic-initializer	only-in-this-artifact	-	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers.
1.0.7705/transactor/src-clj/datomic/specs.clj	exact-datomic-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/datomic/sql.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/sql.clj	storage-catalog	src/storage/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Opaque objects/conditional references and shared catalog; provider/backend-specific behavior is not native parity. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/stats.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/stats.clj	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/summary.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/summary.clj	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/tools.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/tools.clj	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/tools/detect_865.clj	recovered-datomic-initializer	only-in-this-artifact	-	version-specific-repair-tool	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Source-version-specific repair utility; not an advertised native compatibility or migration path.
1.0.7705/transactor/src-clj/datomic/tools/detect_ch197761.clj	recovered-datomic-initializer	only-in-this-artifact	-	version-specific-repair-tool	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Source-version-specific repair utility; not an advertised native compatibility or migration path.
1.0.7705/transactor/src-clj/datomic/tools/excise_history.clj	recovered-datomic-initializer	only-in-this-artifact	-	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers.
1.0.7705/transactor/src-clj/datomic/tools/filter_index.clj	recovered-datomic-initializer	only-in-this-artifact	-	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers.
1.0.7705/transactor/src-clj/datomic/tools/gc_db.clj	recovered-datomic-initializer	only-in-this-artifact	-	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers.
1.0.7705/transactor/src-clj/datomic/tools/index_checks.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/tools/index_checks.clj	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/tools/index_stats.clj	recovered-datomic-initializer	only-in-this-artifact	-	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers.
1.0.7705/transactor/src-clj/datomic/tools/locate_transactor.clj	recovered-datomic-initializer	only-in-this-artifact	-	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers.
1.0.7705/transactor/src-clj/datomic/tools/log_tools.clj	recovered-datomic-initializer	only-in-this-artifact	-	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers.
1.0.7705/transactor/src-clj/datomic/tools/postdiag_865.clj	recovered-datomic-initializer	only-in-this-artifact	-	version-specific-repair-tool	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Source-version-specific repair utility; not an advertised native compatibility or migration path.
1.0.7705/transactor/src-clj/datomic/tools/read_segment.clj	recovered-datomic-initializer	only-in-this-artifact	-	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers.
1.0.7705/transactor/src-clj/datomic/tools/rebuild_index.clj	recovered-datomic-initializer	only-in-this-artifact	-	version-specific-repair-tool	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Source-version-specific repair utility; not an advertised native compatibility or migration path.
1.0.7705/transactor/src-clj/datomic/tools/rebuild_log_leaf.clj	recovered-datomic-initializer	only-in-this-artifact	-	version-specific-repair-tool	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Source-version-specific repair utility; not an advertised native compatibility or migration path.
1.0.7705/transactor/src-clj/datomic/tools/rebuild_log_root.clj	recovered-datomic-initializer	only-in-this-artifact	-	version-specific-repair-tool	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Source-version-specific repair utility; not an advertised native compatibility or migration path.
1.0.7705/transactor/src-clj/datomic/tools/repair_1455.clj	recovered-datomic-initializer	only-in-this-artifact	-	version-specific-repair-tool	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Source-version-specific repair utility; not an advertised native compatibility or migration path.
1.0.7705/transactor/src-clj/datomic/tools/repair_865.clj	recovered-datomic-initializer	only-in-this-artifact	-	version-specific-repair-tool	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Source-version-specific repair utility; not an advertised native compatibility or migration path.
1.0.7705/transactor/src-clj/datomic/tools/repair_ch197761.clj	recovered-datomic-initializer	only-in-this-artifact	-	version-specific-repair-tool	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Source-version-specific repair utility; not an advertised native compatibility or migration path.
1.0.7705/transactor/src-clj/datomic/tools/restore_log_root.clj	recovered-datomic-initializer	only-in-this-artifact	-	version-specific-repair-tool	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Source-version-specific repair utility; not an advertised native compatibility or migration path.
1.0.7705/transactor/src-clj/datomic/transaction.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/transaction.clj	transaction-admission	src/transaction/mod.rs	datomic_pro_docs/04_transactions/02_transaction_data.atomic.md	Native shared transaction admission/assessment; generated assertion expansion is not a separate engine. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/transactor.clj	recovered-datomic-initializer	only-in-this-artifact	-	writer-lifecycle	src/transactor/mod.rs	datomic_pro_docs/08_operations/01_capacity_and_reliability/01_high_availability.atomic.md	Native authority and observation fences; source deployment/pipeline adaptations are explicit.
1.0.7705/transactor/src-clj/datomic/transactor_ext.clj	recovered-datomic-initializer	only-in-this-artifact	-	writer-lifecycle	src/transactor/mod.rs	datomic_pro_docs/08_operations/01_capacity_and_reliability/01_high_availability.atomic.md	Native authority and observation fences; source deployment/pipeline adaptations are explicit.
1.0.7705/transactor/src-clj/datomic/treewalk.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/treewalk.clj	ordered-structures	src/index/mod.rs	datomic_pro_docs/06_indexes/01_index_model.atomic.md	Shared immutable trees, sorted traversal and bounded build; source representation differs from native codec. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/update.clj	recovered-datomic-initializer	only-in-this-artifact	-	writer-lifecycle	src/transactor/mod.rs	datomic_pro_docs/08_operations/01_capacity_and_reliability/01_high_availability.atomic.md	Native authority and observation fences; source deployment/pipeline adaptations are explicit.
1.0.7705/transactor/src-clj/datomic/uri.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/uri.clj	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/val_cluster.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/val_cluster.clj	storage-catalog	src/storage/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Opaque objects/conditional references and shared catalog; provider/backend-specific behavior is not native parity. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/valcache.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/valcache.clj	optional-cache	src/ssd_cache.rs	datomic_pro_docs/09_optional/02_specialized_operations/00_read_only_connections.atomic.md	Native local cache counterpart; source Valcache/Memcached layout and protocol are non-target integrations. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/valcache/puts_pool.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/valcache/puts_pool.clj	optional-cache	src/ssd_cache.rs	datomic_pro_docs/09_optional/02_specialized_operations/00_read_only_connections.atomic.md	Native local cache counterpart; source Valcache/Memcached layout and protocol are non-target integrations. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/valcache/puts_pool_impl.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/valcache/puts_pool_impl.clj	optional-cache	src/ssd_cache.rs	datomic_pro_docs/09_optional/02_specialized_operations/00_read_only_connections.atomic.md	Native local cache counterpart; source Valcache/Memcached layout and protocol are non-target integrations. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/valcache_direct.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/peer/src-clj/datomic/valcache_direct.clj	optional-cache	src/ssd_cache.rs	datomic_pro_docs/09_optional/02_specialized_operations/00_read_only_connections.atomic.md	Native local cache counterpart; source Valcache/Memcached layout and protocol are non-target integrations. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/transactor/src-clj/datomic/validators.clj	recovered-datomic-initializer	byte-identical	1.0.7705/peer/src-clj/datomic/validators.clj	model-schema-value	src/model/mod.rs	datomic_pro_docs/03_schema/03_identity_and_uniqueness.atomic.md	Shared native value/schema/identity contracts; db also has transaction and temporal owners traced by companions. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/transactor/src-clj/hiccup/compiler.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/hiccup/core.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/hiccup/def.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/hiccup/form.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/hiccup/page.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/hiccup/util.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/liberator/conneg.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/liberator/core.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/liberator/representation.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/liberator/util.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/net/cgrand/moustache.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/ring/core/protocols.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/ring/middleware/keyword_params.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/ring/middleware/params.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/ring/util/codec.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/ring/util/io.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/ring/util/parsing.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/ring/util/request.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/ring/util/response.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/ring/util/servlet.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/ring/util/time.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-java/com/datomic/impl/peer/ActiveMQInputStream.java	recovered-java-origin	byte-identical	1.0.7705/peer/src-java/com/datomic/impl/peer/ActiveMQInputStream.java	peer-transport	src/application/transport/mod.rs	datomic_pro_docs/07_peer_api/00_clojure/00_datomic_api.atomic.md	Source broker notification/submission adapter; native local/TLS transport uses stable identity and receipts, not Artemis protocol. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/transactor/src-java/com/datomic/lucene/store/DatomicThunk.java	recovered-java-origin	byte-identical	1.0.7705/peer/src-java/com/datomic/lucene/store/DatomicThunk.java	fulltext	src/fulltext/mod.rs	datomic_pro_docs/05_query_and_pull/02_query_reference.fulltext.atomic.md	Native immutable search projection and bounded recent completion; Lucene adapters are not native wire/score parity. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/transactor/src-java/datomic/Attribute.java	recovered-java-origin	byte-identical	1.0.7705/peer/src-java/datomic/Attribute.java	model-schema-value	src/model/mod.rs	datomic_pro_docs/03_schema/03_identity_and_uniqueness.atomic.md	Shared native value/schema/identity contracts; db also has transaction and temporal owners traced by companions. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/transactor/src-java/datomic/Connection.java	recovered-java-origin	byte-identical	1.0.7705/peer/src-java/datomic/Connection.java	application-completion-errors	src/application/mod.rs	datomic_pro_docs/07_peer_api/00_clojure/00_datomic_api.atomic.md	Shared API/completion family; native bounded executor and typed errors replace JVM adapters. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/transactor/src-java/datomic/Database.java	recovered-java-origin	byte-identical	1.0.7705/peer/src-java/datomic/Database.java	model-schema-value	src/model/mod.rs	datomic_pro_docs/03_schema/03_identity_and_uniqueness.atomic.md	Shared native value/schema/identity contracts; db also has transaction and temporal owners traced by companions. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/transactor/src-java/datomic/Datom.java	recovered-java-origin	byte-identical	1.0.7705/peer/src-java/datomic/Datom.java	model-schema-value	src/model/mod.rs	datomic_pro_docs/03_schema/03_identity_and_uniqueness.atomic.md	Shared native value/schema/identity contracts; db also has transaction and temporal owners traced by companions. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/transactor/src-java/datomic/Entity.java	recovered-java-origin	byte-identical	1.0.7705/peer/src-java/datomic/Entity.java	pull-and-entity	src/pull/mod.rs	datomic_pro_docs/05_query_and_pull/03_pull.atomic.md	Native navigation and explicit transform registration; JVM namespace loading is not required. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/transactor/src-java/datomic/ListenableFuture.java	recovered-java-origin	byte-identical	1.0.7705/peer/src-java/datomic/ListenableFuture.java	application-completion-errors	src/application/mod.rs	datomic_pro_docs/07_peer_api/00_clojure/00_datomic_api.atomic.md	Shared API/completion family; native bounded executor and typed errors replace JVM adapters. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/transactor/src-java/datomic/Log.java	recovered-java-origin	byte-identical	1.0.7705/peer/src-java/datomic/Log.java	log-value-and-publication	src/database_value/log.rs	datomic_pro_docs/07_peer_api/02_shared_reference/00_log_api.atomic.md	Shared captured log API; publication/authority also traced by ACID companion. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
